what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016194515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016197062
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1250016199484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1250016200265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250016206640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1250016208078
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250016209718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016213812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016213812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016213890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016221656
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250016259328
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250016270546
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250016311937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016333156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016333156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016333250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016377984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016381218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016381218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016381312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016530453
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250016532843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250016543421
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1250016548468
