what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008243562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008251234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250008254484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008256687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008260343
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1250008262890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250008264562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250008265921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008278578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008280171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008285375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008290812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250008297484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1250008298375
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250008298984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008315578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008322843
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1250008324109
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1250008324281
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1250008324453
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1250008324625
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1250008324796
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1250008324968
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1250008325140
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1250008325265
