what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1250008174468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1250008175421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250008177765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008179890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008181328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008197125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008197125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008197234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008206843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250008213390
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1250008217250
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1250008217687
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1250008217718
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1250008217718
started,bundle,org.eclipse.jst.jsp.core,1.2.110.v200809120122,org.eclipse.jst.jsp.core,1250008217765
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1250008217828
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1250008217828
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1250008218906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008227000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008230671
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1250008233000
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1250008233453
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1250008235296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1250008236062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250008238875
