what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.3.v200809102124,org.eclipse.wst.common.project.facet.core,1250015290234
started,bundle,org.python.pydev,1.4.7.2843,org.python.pydev,1250015290234
started,bundle,org.python.pydev.core,1.4.7.2843,org.python.pydev.core,1250015290234
started,bundle,org.python.pydev.debug,1.4.7.2843,org.python.pydev.debug,1250015290234
started,bundle,org.python.pydev.jython,1.4.7.2843,org.python.pydev.jython,1250015290234
started,bundle,org.python.pydev.parser,1.4.7.2843,org.python.pydev.parser,1250015290234
started,bundle,org.eclipse.datatools.sqltools.parsers.sql.query,1.0.1.v200808140615,org.eclipse.datatools.sqltools.parsers.sql.query,1250015290234
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.core,1250015290265
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.ui,1250015290281
started,bundle,org.eclipse.ui.forms,3.3.101.v20080708_34x,org.eclipse.ui.forms,1250015290328
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1250015290421
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1250015290437
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1250015290437
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1250015290500
started,bundle,org.eclipse.wst.server.core,1.1.1.v20080730,org.eclipse.wst.server.core,1250015306703
started,bundle,org.eclipse.wst.server.ui,1.1.2.v20080916,org.eclipse.wst.server.ui,1250015306718
started,bundle,org.python.pydev.customizations,1.4.7.2843,org.python.pydev.customizations,1250015306859
started,bundle,org.eclipse.birt.report.debug.ui,2.3.1.v20080911,org.eclipse.birt.report.debug.ui,1250015306890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250015311156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250015327328
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1250015332093
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1250015336609
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1250015336609
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1250015337046
started,bundle,org.eclipse.wst.common.emf,1.1.202.v200809111955,org.eclipse.wst.common.emf,1250015354828
