what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010125781
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1250010132312
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250010134109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010134109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010134765
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250010137500
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250010199875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010201218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1250010201218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010206515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010209734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1250010209734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010212484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010216734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1250010216750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010225968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250010306265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250010306437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250010306609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250010306781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250010307343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250010307562
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1250010307984
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250010309343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250010309359
