what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009398625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009405718
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009409046
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009419531
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009432218
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009438750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250009445593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009447796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009448718
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009473015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009488125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009488125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009488234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009507546
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009516890
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250009519703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1250009523343
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009533093
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009547078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250009591218
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1250009591734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1250009593671
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250009594515
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009612984
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009659234
