what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250016092421
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250016098921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016101031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016101031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016101156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016103921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1250016108078
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250016109468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016123203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016123203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016123312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016132062
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250016143828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016143843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016144593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016146734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016146750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016146828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016163328
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1250016186984
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250016191656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016191671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016192328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016194453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016194453
