what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1250015404140
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.TaskList,1250015410937
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.TaskList,1250015410953
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250015412203
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.TaskList,1250015414250
started,bundle,org.eclipse.wst.jsdt.core,1.0.12.v200809120228,org.eclipse.wst.jsdt.core,1250015454781
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.1.v200807241900,org.eclipse.wst.jsdt.manipulation,1250015454843
started,bundle,org.eclipse.wst.jsdt.ui,1.0.12.v200809172136,org.eclipse.wst.jsdt.ui,1250015454843
opened,view,org.eclipse.wst.jsdt.ui,1.0.12.v200809172136,org.eclipse.wst.jsdt.ui.PackageExplorer,1250015455171
activated,view,org.eclipse.wst.jsdt.ui,1.0.12.v200809172136,org.eclipse.wst.jsdt.ui.PackageExplorer,1250015455203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250015455203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250015457250
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.TaskList,1250015460140
closed,view,org.eclipse.wst.jsdt.ui,1.0.12.v200809172136,org.eclipse.wst.jsdt.ui.PackageExplorer,1250015460140
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250015472031
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.TaskList,1250015560468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1250015563203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250015571125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250015595562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1250015595562
started,bundle,org.eclipse.mylyn.ide.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ui,1250015599453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250015599468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250015601906
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250015606265
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.TaskList,1250015608125
