what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.1.203.v200809110700,org.eclipse.wst.common.modulecore,1250008044156
started,bundle,org.eclipse.wst.validation,1.2.2.v200809050219,org.eclipse.wst.validation,1250008044187
started,bundle,org.eclipse.jst.j2ee,1.1.203.v200809102205,org.eclipse.jst.j2ee,1250008044218
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1250008044234
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250008052718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008069296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008083312
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250008108968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008121437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008121437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008121531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008122609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008125296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008125296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008125406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250008131578
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1250008145328
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1250008145906
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1250008150125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1250008151281
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1250008151718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250008155890
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1250008172125
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1250008172468
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1250008172875
