what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1250016618156
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1250016618468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250016620265
executed,command,org.python.pydev,1.4.7.2843,org.python.pydev.editor.actions.firstChar,1250016622406
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250016627750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1250016628906
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250016630812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1250016633171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1250016637578
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250016653062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016653062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016653640
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250016681734
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250016681859
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250016691312
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250016709156
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1250016714750
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1250016716234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016716250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016717203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016720531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016720531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016720625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250016750703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1250016767921
