what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009663671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009664765
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009668734
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009680875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250009686812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1250009687609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009705703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1250009705718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009710750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009716921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009716921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009717015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009721937
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009752546
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009764500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250009791718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1250009792109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009794968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009795906
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009798562
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009807062
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250009816375
activated,editor,org.python.pydev,1.4.7.2843,org.python.pydev.editor.PythonEditor,1250009840171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009916171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1250009917343
